boro,sex,race,agegrp,disease,yr,count,rate
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2001,0,0
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2002,0,0
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2003,0,0
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2004,0,0
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2005,0,0
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2006,0,0
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2007,0,0
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2008,0,0
Brooklyn,Male,Asian/PI,75 - 79 yrs,Chlamydia,2009,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2000,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2001,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2002,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2003,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2004,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2005,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2006,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2007,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2008,0,0
Manhattan,Male,Asian/PI,75 - 79 yrs,Chlamydia,2009,1,61
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2000,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2001,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2002,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2003,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2004,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2005,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2006,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2007,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2008,0,0
Queens,Male,Asian/PI,75 - 79 yrs,Chlamydia,2009,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2000,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2001,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2002,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2003,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2004,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2005,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2006,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2007,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2008,0,0
Staten Island,Male,Asian/PI,75 - 79 yrs,Chlamydia,2009,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2000,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2001,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2002,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2003,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2004,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2005,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2006,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2007,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2008,0,0
Bronx,Male,Asian/PI,80 - 84 yrs,Chlamydia,2009,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2000,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2001,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2002,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2003,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2004,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2005,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2006,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2007,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2008,0,0
Brooklyn,Male,Asian/PI,80 - 84 yrs,Chlamydia,2009,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2000,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2001,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2002,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2003,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2004,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2005,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2006,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2007,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2008,0,0
Manhattan,Male,Asian/PI,80 - 84 yrs,Chlamydia,2009,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2000,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2001,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2002,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2003,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2004,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2005,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2006,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2007,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2008,0,0
Queens,Male,Asian/PI,80 - 84 yrs,Chlamydia,2009,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2000,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2001,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2002,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2003,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2004,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2005,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2006,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2007,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2008,0,0
Staten Island,Male,Asian/PI,80 - 84 yrs,Chlamydia,2009,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2000,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2001,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2002,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2003,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2004,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2005,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2006,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2007,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2008,0,0
Bronx,Male,Asian/PI,85+ yrs,Chlamydia,2009,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2000,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2001,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2002,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2003,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2004,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2005,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2006,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2007,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2008,0,0
Brooklyn,Male,Asian/PI,85+ yrs,Chlamydia,2009,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2000,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2001,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2002,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2003,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2004,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2005,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2006,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2007,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2008,0,0
Manhattan,Male,Asian/PI,85+ yrs,Chlamydia,2009,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2000,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2001,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2002,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2003,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2004,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2005,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2006,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2007,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2008,0,0
Queens,Male,Asian/PI,85+ yrs,Chlamydia,2009,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2000,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2001,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2002,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2003,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2004,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2005,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2006,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2007,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2008,0,0
Staten Island,Male,Asian/PI,85+ yrs,Chlamydia,2009,0,0
Bronx,Male,Asian/PI,Unknown,Chlamydia,2000,0,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2001,0,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2002,0,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2003,0,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2004,0,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2005,1,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2006,0,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2007,0,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2008,0,.
Bronx,Male,Asian/PI,Unknown,Chlamydia,2009,0,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2000,0,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2001,0,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2002,0,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2003,0,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2004,0,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2005,2,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2006,0,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2007,1,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2008,0,.
Brooklyn,Male,Asian/PI,Unknown,Chlamydia,2009,0,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2000,0,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2001,0,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2002,0,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2003,0,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2004,0,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2005,1,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2006,1,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2007,1,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2008,0,.
Manhattan,Male,Asian/PI,Unknown,Chlamydia,2009,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2000,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2001,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2002,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2003,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2004,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2005,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2006,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2007,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2008,0,.
Queens,Male,Asian/PI,Unknown,Chlamydia,2009,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2000,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2001,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2002,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2003,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2004,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2005,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2006,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2007,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2008,0,.
Staten Island,Male,Asian/PI,Unknown,Chlamydia,2009,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2000,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2001,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2002,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2003,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2004,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2005,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2006,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2007,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2008,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2009,1,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2000,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2001,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2002,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2003,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2004,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2005,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2006,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2007,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2008,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2009,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2000,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2001,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2002,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2003,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2004,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2005,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2006,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2007,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2008,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2009,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2000,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2001,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2002,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2003,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2004,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2005,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2006,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2007,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2008,0,.
Queens,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2009,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2000,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2001,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2002,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2003,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2004,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2005,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2006,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2007,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2008,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",0 - 9  yrs,Chlamydia,2009,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2000,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2001,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2002,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2003,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2004,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2005,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2006,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2007,1,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2008,1,.
Bronx,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2009,3,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2000,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2001,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2002,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2003,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2004,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2005,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2006,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2007,1,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2008,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2009,1,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2000,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2001,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2002,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2003,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2004,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2005,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2006,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2007,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2008,0,.
Manhattan,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2009,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2000,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2001,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2002,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2003,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2004,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2005,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2006,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2007,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2008,0,.
Queens,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2009,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2000,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2001,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2002,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2003,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2004,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2005,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2006,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2007,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2008,0,.
Staten Island,Male,"Other, Including Native American/Alaska Native",10 - 14 yrs,Chlamydia,2009,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2000,7,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2001,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2002,2,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2003,3,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2004,0,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2005,4,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2006,9,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2007,18,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2008,18,.
Bronx,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2009,64,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2000,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2001,2,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2002,3,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2003,0,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2004,1,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2005,7,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2006,5,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2007,8,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2008,10,.
Brooklyn,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2009,18,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2000,3,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2001,1,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2002,3,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2003,4,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2004,1,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2005,4,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2006,4,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2007,15,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2008,10,.
Manhattan,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2009,16,.
Queens,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2000,1,.
Queens,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2001,0,.
Queens,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2002,1,.
Queens,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2003,5,.
Queens,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2004,1,.
Queens,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2005,7,.
Queens,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2006,11,.
Queens,Male,"Other, Including Native American/Alaska Native",15 - 19 yrs,Chlamydia,2007,15,.
