Date,Borough,AllAgeTotalCOunt,AllAgeTotalRatio,Age0to4Count,Age0to4Ratio,Age5to17Count,Age5to17Ratio,Age18to64Count,Age18to64Ratio,Age65plusCount,Age65plusRatio
8/10/13,Staten Island,2,0.004210526,1,0.04,1,0.027777778,0,0,0,0
8/10/13,Unknown,3,0.005859375,2,0.086956522,1,0.015873016,0,0,0,0
8/11/13,Bronx,25,0.011343013,12,0.090909091,6,0.032258065,6,0.003752345,1,0.003496504
8/11/13,Brooklyn,30,0.016666667,12,0.099173554,8,0.043956044,9,0.006917756,1,0.005102041
8/11/13,Manhattan,19,0.015019763,4,0.08,8,0.079207921,5,0.005488474,2,0.009852217
8/11/13,Queens,13,0.009447674,8,0.096385542,3,0.024590164,1,0.001039501,1,0.004784689
8/11/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/11/13,Unknown,4,0.007590133,3,0.088235294,1,0.021276596,0,0,0,0
8/12/13,Bronx,23,0.007958478,6,0.049180328,5,0.022421525,11,0.00514259,1,0.002469136
8/12/13,Brooklyn,37,0.014544025,16,0.126984127,4,0.016,15,0.007961783,2,0.007042254
8/12/13,Manhattan,19,0.01147343,5,0.113636364,5,0.051020408,6,0.004909984,3,0.010273973
8/12/13,Queens,22,0.011891892,11,0.114583333,5,0.028089888,5,0.003816794,1,0.003759399
8/12/13,Staten Island,2,0.003412969,0,0,0,0,2,0.00456621,0,0
8/12/13,Unknown,2,0.003344482,1,0.03030303,1,0.020833333,0,0,0,0
8/13/13,Bronx,17,0.006679764,7,0.055555556,3,0.015544042,7,0.003767492,0,0
8/13/13,Brooklyn,24,0.01038961,8,0.064,4,0.019512195,12,0.006916427,0,0
8/13/13,Manhattan,17,0.011659808,3,0.050847458,2,0.019047619,11,0.010299626,1,0.004424779
8/13/13,Queens,17,0.009941521,7,0.068627451,6,0.044776119,4,0.003172086,0,0
8/13/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/13/13,Unknown,5,0.008833922,1,0.038461539,1,0.020408163,3,0.007211539,0,0
8/14/13,Bronx,18,0.006805293,5,0.044247788,5,0.027624309,8,0.004132231,0,0
8/14/13,Brooklyn,25,0.011150758,11,0.101851852,4,0.021857924,10,0.005899705,0,0
8/14/13,Manhattan,10,0.00672043,6,0.088235294,0,0,4,0.003738318,0,0
8/14/13,Queens,15,0.009057971,5,0.05,6,0.039735099,3,0.002521008,1,0.004651163
8/14/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/14/13,Unknown,4,0.007905138,1,0.045454546,2,0.052631579,1,0.002688172,0,0
8/15/13,Bronx,13,0.005064277,4,0.031496063,2,0.009389671,6,0.003309432,1,0.002421308
8/15/13,Brooklyn,25,0.011003521,8,0.074766355,7,0.032407407,9,0.005379558,1,0.003623188
8/15/13,Manhattan,17,0.01116218,5,0.092592593,4,0.038461539,7,0.006392694,1,0.003703704
8/15/13,Queens,13,0.008064516,7,0.070707071,2,0.012820513,4,0.003527337,0,0
8/15/13,Staten Island,3,0.006302521,2,0.071428571,0,0,1,0.003125,0,0
8/15/13,Unknown,1,0.001814882,0,0,0,0,1,0.002415459,0,0
8/16/13,Bronx,15,0.005914827,9,0.066666667,0,0,5,0.002711497,1,0.002747253
8/16/13,Brooklyn,19,0.008501119,6,0.050847458,2,0.010471204,10,0.006082725,1,0.003546099
8/16/13,Manhattan,17,0.011348465,9,0.169811321,0,0,7,0.006404392,1,0.003875969
8/16/13,Queens,18,0.011228946,5,0.049019608,2,0.015503876,11,0.009482759,0,0
8/16/13,Staten Island,1,0.001953125,1,0.034482759,0,0,0,0,0,0
8/16/13,Unknown,0,0,0,0,0,0,0,0,0,0
8/17/13,Bronx,28,0.012939002,13,0.118181818,8,0.046242775,7,0.004438808,0,0
8/17/13,Brooklyn,20,0.010934937,10,0.082644628,2,0.012121212,8,0.006028636,0,0
8/17/13,Manhattan,17,0.01302682,6,0.107142857,5,0.051546392,6,0.006430868,0,0
8/17/13,Queens,19,0.013194444,11,0.117021277,5,0.040322581,2,0.001919386,1,0.005555556
8/17/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/17/13,Unknown,0,0,0,0,0,0,0,0,0,0
8/18/13,Bronx,27,0.012711864,12,0.094488189,8,0.04519774,7,0.004551365,0,0
8/18/13,Brooklyn,16,0.008854455,5,0.039370079,6,0.037037037,4,0.003023432,1,0.005128205
8/18/13,Manhattan,14,0.011428571,3,0.050847458,3,0.038461539,6,0.006696429,2,0.010416667
8/18/13,Queens,25,0.017946877,12,0.113207547,8,0.060606061,5,0.005144033,0,0
8/18/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/18/13,Unknown,3,0.006493507,0,0,0,0,3,0.008849558,0,0
8/19/13,Bronx,29,0.010207673,16,0.115942029,2,0.01,11,0.005408063,0,0
8/19/13,Brooklyn,23,0.00947672,10,0.096153846,4,0.020942408,6,0.0032,3,0.011673152
8/19/13,Manhattan,20,0.012150668,12,0.151898734,3,0.02970297,4,0.003336113,1,0.003745318
8/19/13,Queens,26,0.014001077,16,0.137931035,2,0.013071895,7,0.005291005,1,0.003773585
8/19/13,Staten Island,1,0.001795332,0,0,1,0.020833333,0,0,0,0
8/19/13,Unknown,1,0.001689189,0,0,0,0,1,0.002293578,0,0
8/20/13,Bronx,23,0.008685801,6,0.041958042,6,0.027272727,11,0.005732152,0,0
8/20/13,Brooklyn,29,0.012473118,15,0.128205128,10,0.053475936,4,0.002259887,0,0
8/20/13,Manhattan,27,0.017208413,8,0.131147541,0,0,14,0.012635379,5,0.017123288
8/20/13,Queens,21,0.012209302,8,0.091954023,8,0.051282051,4,0.003212851,1,0.004310345
8/20/13,Staten Island,3,0.006302521,2,0.086956522,1,0.029411765,0,0,0,0
8/20/13,Unknown,4,0.007604563,0,0,1,0.025,3,0.007772021,0,0
8/21/13,Bronx,27,0.009952083,10,0.090909091,5,0.024509804,11,0.005563986,1,0.002375297
8/21/13,Brooklyn,23,0.010043668,7,0.05982906,5,0.022222222,11,0.006582885,0,0
8/21/13,Manhattan,11,0.007115136,3,0.051724138,2,0.020408163,5,0.004496403,1,0.003597122
8/21/13,Queens,16,0.009586579,6,0.06,3,0.019354839,7,0.005857741,0,0
8/21/13,Staten Island,1,0.001897533,0,0,0,0,1,0.002932551,0,0
8/21/13,Unknown,3,0.005484461,0,0,2,0.047619048,1,0.002398082,0,0
8/22/13,Bronx,19,0.007462687,8,0.084210526,7,0.036458333,4,0.002171553,0,0
8/22/13,Brooklyn,18,0.00810081,8,0.064516129,5,0.025906736,5,0.003017502,0,0
8/22/13,Manhattan,19,0.012960437,3,0.065217391,6,0.070588235,8,0.007213706,2,0.008849558
8/22/13,Queens,19,0.011620795,6,0.072289157,3,0.025,9,0.007438017,1,0.004504505
8/22/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/22/13,Unknown,2,0.003745318,1,0.037037037,0,0,1,0.00243309,0,0
8/23/13,Bronx,18,0.006912442,8,0.059259259,1,0.005076142,9,0.004810262,0,0
8/23/13,Brooklyn,25,0.011882129,10,0.092592593,6,0.036809816,8,0.005092298,1,0.003816794
8/23/13,Manhattan,9,0.006177076,2,0.040816327,1,0.011904762,5,0.004703669,1,0.003831418
8/23/13,Queens,9,0.005235602,0,0,3,0.02,6,0.004827031,0,0
8/23/13,Staten Island,2,0.003824092,1,0.038461539,1,0.022727273,0,0,0,0
8/23/13,Unknown,4,0.007984032,1,0.05,1,0.020408163,2,0.005390836,0,0
8/24/13,Bronx,16,0.007356322,4,0.029850746,2,0.010309278,9,0.005772931,1,0.003484321
8/24/13,Brooklyn,26,0.014277869,13,0.114035088,8,0.049079755,5,0.003753754,0,0
8/24/13,Manhattan,8,0.006111536,4,0.064516129,1,0.0125,3,0.003225807,0,0
8/24/13,Queens,14,0.00970201,4,0.044444444,5,0.032679739,5,0.004926108,0,0
8/24/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/24/13,Unknown,3,0.006263048,1,0.034482759,0,0,2,0.005649718,0,0
8/25/13,Bronx,25,0.011185682,10,0.068965517,6,0.030150754,6,0.003752345,3,0.010273973
8/25/13,Brooklyn,27,0.015490534,9,0.070866142,6,0.035502959,12,0.009433962,0,0
8/25/13,Manhattan,22,0.017160686,8,0.123076923,5,0.049504951,9,0.009966777,0,0
8/25/13,Queens,24,0.017505471,9,0.097826087,4,0.032520325,11,0.011235955,0,0
8/25/13,Staten Island,1,0.002109705,0,0,1,0.019607843,0,0,0,0
8/25/13,Unknown,3,0.006437768,1,0.034482759,1,0.023809524,1,0.002923977,0,0
8/26/13,Bronx,17,0.005973296,6,0.041666667,4,0.016129032,7,0.003449975,0,0
8/26/13,Brooklyn,26,0.01027668,10,0.091743119,3,0.013636364,12,0.006292606,1,0.003401361
8/26/13,Manhattan,14,0.008690255,4,0.061538462,1,0.008928571,8,0.006884682,1,0.003676471
8/26/13,Queens,26,0.01423098,3,0.030927835,6,0.034883721,16,0.01217656,1,0.004098361
8/26/13,Staten Island,1,0.001851852,1,0.033333333,0,0,0,0,0,0
8/26/13,Unknown,1,0.001865672,0,0,0,0,1,0.002427185,0,0
8/27/13,Bronx,17,0.006289308,10,0.072992701,4,0.02020202,3,0.001530612,0,0
8/27/13,Brooklyn,23,0.009619406,8,0.058394161,2,0.008510638,13,0.00737798,0,0
8/27/13,Manhattan,12,0.007843137,2,0.041666667,2,0.021978022,7,0.006323397,1,0.003521127
8/27/13,Queens,15,0.008849558,6,0.06741573,4,0.029411765,5,0.004166667,0,0
8/27/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/27/13,Unknown,1,0.001821494,0,0,0,0,1,0.002538071,0,0
8/28/13,Bronx,21,0.007951534,5,0.045454546,5,0.023584906,10,0.005167959,1,0.002610966
8/28/13,Brooklyn,26,0.011796733,13,0.114035088,3,0.015384615,10,0.006127451,0,0
8/28/13,Manhattan,13,0.008666667,8,0.16,0,0,4,0.003616637,1,0.003787879
8/28/13,Queens,21,0.012734991,10,0.106382979,6,0.038216561,5,0.004156276,0,0
8/28/13,Staten Island,2,0.004048583,2,0.076923077,0,0,0,0,0,0
8/28/13,Unknown,2,0.003649635,0,0,2,0.05,0,0,0,0
8/29/13,Bronx,23,0.008914729,7,0.058333333,4,0.018779343,12,0.006386376,0,0
8/29/13,Brooklyn,9,0.004249292,5,0.034965035,2,0.009661836,2,0.00128866,0,0
8/29/13,Manhattan,13,0.009027778,5,0.081967213,4,0.041666667,3,0.002887392,1,0.004098361
8/29/13,Queens,22,0.013724267,12,0.141176471,2,0.013071895,8,0.006999125,0,0
8/29/13,Staten Island,0,0,0,0,0,0,0,0,0,0
8/29/13,Unknown,1,0.001798561,0,0,1,0.025,0,0,0,0
8/30/13,Bronx,20,0.0076599,5,0.034965035,8,0.040201005,7,0.003777658,0,0
8/30/13,Brooklyn,22,0.010251631,7,0.063063063,5,0.026041667,9,0.00569981,1,0.003787879
8/30/13,Manhattan,14,0.009204471,1,0.017241379,3,0.037974684,7,0.006289308,3,0.011070111
8/30/13,Queens,22,0.013381995,6,0.068965517,7,0.045751634,9,0.007772021,0,0
8/30/13,Staten Island,1,0.001865672,1,0.037037037,0,0,0,0,0,0
8/30/13,Unknown,4,0.00776699,1,0.043478261,0,0,2,0.005291005,1,0.01369863
8/31/13,Bronx,20,0.008631852,15,0.114503817,1,0.005263158,3,0.001789976,1,0.003125
8/31/13,Brooklyn,20,0.010219724,8,0.065573771,2,0.00990099,10,0.006934813,0,0
8/31/13,Manhattan,20,0.014388489,4,0.068965517,4,0.049382716,11,0.010891089,1,0.004149378
8/31/13,Queens,16,0.010891763,8,0.074074074,2,0.014705882,4,0.003766478,2,0.012269939
8/31/13,Staten Island,3,0.006237006,1,0.041666667,0,0,1,0.002881844,1,0.014492754
8/31/13,Unknown,3,0.005366726,2,0.074074074,1,0.022222222,0,0,0,0
9/1/13,Bronx,18,0.007728639,6,0.044117647,4,0.018348624,8,0.004796163,0,0
9/1/13,Brooklyn,23,0.011910927,10,0.086206897,6,0.031746032,6,0.004216444,1,0.004926108
9/1/13,Manhattan,12,0.008823529,2,0.042553192,2,0.02173913,8,0.00810537,0,0
9/1/13,Queens,13,0.008947006,5,0.048543689,4,0.027777778,4,0.003887269,0,0
9/1/13,Staten Island,2,0.004016064,0,0,1,0.018181818,0,0,1,0.012195122
9/1/13,Unknown,1,0.001919386,1,0.04,0,0,0,0,0,0
9/2/13,Bronx,8,0.003327787,3,0.023255814,1,0.004950495,3,0.001690141,1,0.003367003
9/2/13,Brooklyn,27,0.01290631,14,0.116666667,7,0.035175879,6,0.003868472,0,0
9/2/13,Manhattan,28,0.018617021,10,0.166666667,6,0.057692308,9,0.008226691,3,0.012195122
9/2/13,Queens,19,0.01228978,12,0.110091743,2,0.012345679,5,0.004621072,0,0
9/2/13,Staten Island,2,0.003868472,0,0,2,0.045454546,0,0,0,0
9/2/13,Unknown,4,0.007874016,0,0,0,0,3,0.007853403,1,0.018181818
9/3/13,Bronx,31,0.01068597,11,0.090163934,5,0.02,14,0.006676204,1,0.002314815
9/3/13,Brooklyn,25,0.010283834,7,0.061403509,5,0.023584906,11,0.006128134,2,0.006451613
9/3/13,Manhattan,16,0.00976801,6,0.12,3,0.03030303,6,0.004938272,1,0.003649635
9/3/13,Queens,13,0.007531866,6,0.057692308,3,0.020833333,4,0.00324412,0,0
9/3/13,Staten Island,1,0.001788909,1,0.05,0,0,0,0,0,0
9/3/13,Unknown,1,0.001851852,0,0,0,0,1,0.002493766,0,0
9/4/13,Bronx,22,0.007657501,7,0.046357616,3,0.012711864,11,0.005283381,1,0.002487562
9/4/13,Brooklyn,24,0.010221465,8,0.067226891,4,0.020618557,11,0.006278539,1,0.003533569
9/4/13,Manhattan,15,0.00952986,3,0.056603774,5,0.047169811,5,0.004262575,2,0.008264463
9/4/13,Queens,20,0.011764706,8,0.080808081,5,0.032467533,7,0.005799503,0,0
9/4/13,Staten Island,1,0.001834862,1,0.03125,0,0,0,0,0,0
9/4/13,Unknown,5,0.008865248,3,0.096774194,1,0.024390244,1,0.002427185,0,0
9/5/13,Bronx,21,0.007647487,4,0.030769231,7,0.031674208,10,0.004962779,0,0
9/5/13,Brooklyn,33,0.014175258,9,0.076271186,7,0.034482759,17,0.009803922,0,0
9/5/13,Manhattan,22,0.014360313,9,0.183673469,2,0.01754386,11,0.009954751,0,0
9/5/13,Queens,20,0.011961723,5,0.044642857,5,0.034013605,8,0.006728343,2,0.008928571
9/5/13,Staten Island,3,0.006134969,1,0.055555556,0,0,2,0.005952381,0,0
9/5/13,Unknown,5,0.009727627,3,0.107142857,0,0,2,0.005235602,0,0
9/6/13,Bronx,19,0.007370054,6,0.042553192,2,0.010810811,10,0.005359057,1,0.002590674
9/6/13,Brooklyn,32,0.014304873,12,0.113207547,3,0.013333333,16,0.00987045,1,0.003508772
9/6/13,Manhattan,25,0.016688919,8,0.156862745,3,0.035294118,12,0.010978957,2,0.007434944
9/6/13,Queens,25,0.015337423,9,0.1,9,0.054878049,7,0.006086957,0,0
9/6/13,Staten Island,5,0.00929368,1,0.047619048,2,0.046511628,2,0.005347594,0,0
9/6/13,Unknown,4,0.007155635,2,0.0625,0,0,2,0.004842615,0,0
9/7/13,Bronx,17,0.007327586,7,0.0625,3,0.012987013,7,0.004216868,0,0
9/7/13,Brooklyn,16,0.008316008,5,0.040983607,3,0.017857143,6,0.004261364,2,0.008849558
9/7/13,Manhattan,13,0.009679821,4,0.081632653,2,0.02,6,0.00621118,1,0.004385965
9/7/13,Queens,11,0.007570544,4,0.04040404,2,0.013333333,5,0.004926108,0,0
9/7/13,Staten Island,2,0.003875969,1,0.03125,0,0,1,0.002832861,0,0
9/7/13,Unknown,4,0.008385744,1,0.066666667,0,0,3,0.008086253,0,0
9/8/13,Bronx,34,0.014905743,11,0.082706767,7,0.03030303,13,0.00797057,3,0.010489511
9/8/13,Brooklyn,27,0.015075377,15,0.120967742,8,0.043956044,3,0.002352941,1,0.004761905
9/8/13,Manhattan,22,0.016284234,5,0.087719298,6,0.058252427,9,0.009118541,2,0.009803922
9/8/13,Queens,15,0.010504202,6,0.053571429,5,0.032894737,2,0.002026343,2,0.011299435
9/8/13,Staten Island,1,0.002145923,0,0,0,0,1,0.003246753,0,0
9/8/13,Unknown,5,0.010460251,2,0.08,1,0.03125,2,0.005434783,0,0
9/9/13,Bronx,25,0.009057971,7,0.051851852,3,0.014778325,14,0.006965174,1,0.002427185
9/9/13,Brooklyn,30,0.013140605,20,0.16,3,0.015306122,7,0.004132231,0,0
9/9/13,Manhattan,16,0.010178117,3,0.053571429,5,0.054347826,7,0.006167401,1,0.003460208
9/9/13,Queens,14,0.008288928,5,0.055555556,6,0.045801527,3,0.002475248,0,0
9/9/13,Staten Island,2,0.0041841,1,0.04,0,0,0,0,1,0.013888889
9/9/13,Unknown,2,0.003937008,1,0.05,0,0,1,0.002631579,0,0
9/10/13,Bronx,16,0.005869406,6,0.053571429,4,0.017241379,4,0.002002002,2,0.005208333
9/10/13,Brooklyn,18,0.007856831,4,0.032,1,0.004716981,12,0.007054674,1,0.003952569
9/10/13,Manhattan,10,0.006447453,3,0.05,4,0.038834952,3,0.002683363,0,0
9/10/13,Queens,15,0.008655511,6,0.074074074,1,0.006756757,5,0.004065041,3,0.010948905
9/10/13,Staten Island,2,0.003603604,1,0.037037037,0,0,1,0.002544529,0,0
9/10/13,Unknown,2,0.003623188,0,0,0,0,2,0.004842615,0,0
9/11/13,Bronx,29,0.011072929,4,0.033333333,4,0.017621145,19,0.009989485,2,0.005434783
9/11/13,Brooklyn,19,0.00811619,11,0.097345133,5,0.021367521,3,0.001732102,0,0
9/11/13,Manhattan,15,0.00931677,5,0.083333333,4,0.037037037,6,0.005176877,0,0
9/11/13,Queens,23,0.013805522,8,0.102564103,6,0.035502959,9,0.007575758,0,0
9/11/13,Staten Island,3,0.005524862,0,0,0,0,2,0.005102041,1,0.013333333
9/11/13,Unknown,5,0.009208103,0,0,1,0.027777778,4,0.009661836,0,0
9/12/13,Bronx,26,0.009669022,10,0.078740158,5,0.019157088,11,0.005774278,0,0
9/12/13,Brooklyn,20,0.008984726,9,0.080357143,2,0.008298755,9,0.005562423,0,0
9/12/13,Manhattan,11,0.006948831,3,0.054545455,2,0.017391304,6,0.00530504,0,0
9/12/13,Queens,31,0.01908867,15,0.194805195,6,0.031578947,10,0.008718396,0,0
9/12/13,Staten Island,1,0.002074689,1,0.066666667,0,0,0,0,0,0
9/12/13,Unknown,5,0.008635579,2,0.083333333,0,0,3,0.006849315,0,0
9/13/13,Bronx,26,0.009923664,11,0.089430894,3,0.01171875,12,0.006500542,0,0
9/13/13,Brooklyn,28,0.012121212,11,0.107843137,9,0.04,6,0.003476246,2,0.007782101
9/13/13,Manhattan,11,0.006962025,2,0.045454546,1,0.008,8,0.007085917,0,0
9/13/13,Queens,29,0.016496018,11,0.119565217,10,0.055248619,8,0.006394884,0,0
9/13/13,Staten Island,0,0,0,0,0,0,0,0,0,0
9/13/13,Unknown,7,0.013084112,2,0.111111111,1,0.027027027,4,0.009478673,0,0
9/14/13,Bronx,16,0.007054674,7,0.052238806,3,0.013636364,3,0.001875,3,0.00955414
9/14/13,Brooklyn,23,0.01299435,9,0.086538462,5,0.02994012,9,0.006818182,0,0
9/14/13,Manhattan,19,0.013939839,9,0.130434783,4,0.048780488,6,0.006012024,0,0
9/14/13,Queens,13,0.009200283,5,0.053763441,5,0.037878788,3,0.002985075,0,0
9/14/13,Staten Island,1,0.002141328,0,0,0,0,1,0.003194888,0,0
9/14/13,Unknown,3,0.005545287,2,0.083333333,0,0,0,0,1,0.016393443
9/15/13,Bronx,30,0.012771392,6,0.037037037,10,0.040816327,13,0.008049536,1,0.003058104
9/15/13,Brooklyn,23,0.013418903,12,0.117647059,3,0.016483517,8,0.006410256,0,0
9/15/13,Manhattan,21,0.016719745,3,0.055555556,9,0.108433735,9,0.009687836,0,0
9/15/13,Queens,13,0.008984105,5,0.044642857,4,0.024691358,3,0.003061225,1,0.005181347
9/15/13,Staten Island,3,0.00621118,2,0.074074074,0,0,1,0.003184713,0,0
9/15/13,Unknown,1,0.001984127,0,0,0,0,1,0.002624672,0,0
9/16/13,Bronx,27,0.009486999,10,0.096153846,5,0.015873016,11,0.005472637,1,0.002398082
9/16/13,Brooklyn,32,0.01241754,11,0.078571429,7,0.021806854,13,0.007042254,1,0.003703704
9/16/13,Manhattan,19,0.011390887,5,0.098039216,7,0.047619048,6,0.004930156,1,0.003952569
9/16/13,Queens,20,0.011607661,8,0.079207921,7,0.032258065,5,0.004280822,0,0
9/16/13,Staten Island,1,0.001769912,0,0,0,0,1,0.002538071,0,0
9/16/13,Unknown,2,0.003690037,0,0,0,0,2,0.004854369,0,0
9/17/13,Bronx,26,0.009870919,7,0.058333333,4,0.014652015,14,0.007526882,1,0.002631579
9/17/13,Brooklyn,33,0.01462766,12,0.121212121,6,0.022727273,13,0.008125,2,0.006825939
9/17/13,Manhattan,20,0.0132714,5,0.089285714,10,0.092592593,5,0.00463392,0,0
9/17/13,Queens,32,0.01931201,14,0.150537634,7,0.037234043,10,0.008826125,1,0.004115226
9/17/13,Staten Island,2,0.003875969,0,0,2,0.029411765,0,0,0,0
9/17/13,Unknown,3,0.006024096,0,0,1,0.028571429,1,0.002645503,1,0.015873016
9/18/13,Bronx,33,0.01278079,15,0.133928571,6,0.024096386,12,0.00653951,0,0
9/18/13,Brooklyn,37,0.015839041,18,0.119205298,11,0.038869258,8,0.004944376,0,0
9/18/13,Manhattan,24,0.01659751,10,0.185185185,7,0.072164949,6,0.005660377,1,0.004255319
9/18/13,Queens,22,0.013237064,12,0.139534884,4,0.019230769,6,0.00528169,0,0
9/18/13,Staten Island,2,0.004024145,1,0.033333333,0,0,1,0.003095975,0,0
9/18/13,Unknown,4,0.008179959,1,0.055555556,1,0.024390244,2,0.005479452,0,0
9/19/13,Bronx,32,0.012007505,12,0.096774194,9,0.029411765,10,0.005476451,1,0.002457003
9/19/13,Brooklyn,30,0.013280213,9,0.067669173,6,0.021428571,11,0.006940063,4,0.015325671
9/19/13,Manhattan,23,0.01580756,6,0.098360656,5,0.044642857,11,0.010901883,1,0.003663004
9/19/13,Queens,29,0.01713948,10,0.086956522,14,0.072916667,5,0.004385965,0,0
9/19/13,Staten Island,5,0.01039501,4,0.173913044,0,0,1,0.003115265,0,0
9/19/13,Unknown,5,0.008849558,0,0,1,0.023809524,4,0.00921659,0,0
9/20/13,Bronx,35,0.013374093,13,0.119266055,8,0.029090909,14,0.007621121,0,0
9/20/13,Brooklyn,38,0.016637478,14,0.102941177,11,0.039855073,12,0.007430341,1,0.003891051
9/20/13,Manhattan,24,0.015768725,6,0.096774194,3,0.02189781,14,0.013358779,1,0.003636364
9/20/13,Queens,34,0.02015412,17,0.177083333,7,0.033333333,9,0.007908612,1,0.004115226
9/20/13,Staten Island,0,0,0,0,0,0,0,0,0,0
9/20/13,Unknown,3,0.005319149,1,0.03125,1,0.022727273,1,0.002403846,0,0
9/21/13,Bronx,29,0.012820513,10,0.070422535,3,0.013761468,15,0.009375,1,0.003322259
9/21/13,Brooklyn,41,0.021376434,15,0.131578947,15,0.073529412,10,0.007215007,1,0.004672897
9/21/13,Manhattan,18,0.013353116,10,0.181818182,4,0.038095238,3,0.003138075,1,0.004310345
9/21/13,Queens,40,0.027453672,24,0.285714286,9,0.05625,6,0.005830904,1,0.005434783
9/21/13,Staten Island,0,0,0,0,0,0,0,0,0,0
9/21/13,Unknown,8,0.015238095,4,0.121212121,1,0.024390244,2,0.00530504,1,0.013513514
9/22/13,Bronx,21,0.009749304,7,0.051094891,3,0.013824885,9,0.005996003,2,0.006711409
9/22/13,Brooklyn,38,0.020640956,18,0.160714286,3,0.012820513,16,0.012093726,1,0.005813954
9/22/13,Manhattan,27,0.02094647,9,0.160714286,5,0.05,13,0.01396348,0,0
9/22/13,Queens,36,0.025936599,21,0.21875,14,0.086419753,1,0.001049318,0,0
9/22/13,Staten Island,3,0.006185567,1,0.03030303,0,0,2,0.006410256,0,0
9/22/13,Unknown,1,0.002386635,1,0.033333333,0,0,0,0,0,0
9/23/13,Bronx,45,0.015873016,13,0.113043478,15,0.048076923,16,0.008068583,1,0.002352941
9/23/13,Brooklyn,39,0.015017328,13,0.079754601,11,0.030136986,14,0.007968128,1,0.003205128
9/23/13,Manhattan,23,0.013317892,6,0.103448276,5,0.037313433,11,0.00903862,1,0.003144654
9/23/13,Queens,36,0.020396601,10,0.087719298,15,0.070754717,11,0.009235936,0,0
9/23/13,Staten Island,2,0.00331675,0,0,1,0.015384615,1,0.002444988,0,0
9/23/13,Unknown,1,0.001782531,1,0.037037037,0,0,0,0,0,0
9/24/13,Bronx,41,0.015258653,17,0.149122807,10,0.035842294,14,0.007462687,0,0
9/24/13,Brooklyn,54,0.023175966,25,0.227272727,11,0.041198502,16,0.009546539,2,0.007246377
9/24/13,Manhattan,51,0.033442623,16,0.41025641,12,0.094488189,20,0.018501388,3,0.010791367
9/24/13,Queens,40,0.023419204,14,0.191780822,13,0.066666667,11,0.009098429,2,0.008658009
9/24/13,Staten Island,1,0.001763668,0,0,0,0,1,0.002710027,0,0
9/24/13,Unknown,3,0.005576208,0,0,0,0,3,0.0075,0,0
9/25/13,Bronx,33,0.012181617,9,0.062068966,8,0.027777778,13,0.006993007,3,0.007211539
9/25/13,Brooklyn,40,0.016963528,15,0.118110236,10,0.032051282,15,0.009068924,0,0
9/25/13,Manhattan,23,0.01425031,7,0.114754098,5,0.033333333,10,0.008748906,1,0.003846154
9/25/13,Queens,37,0.021301094,11,0.102803738,16,0.08040201,9,0.007481297,1,0.004385965
9/25/13,Staten Island,5,0.008928571,2,0.071428571,2,0.035087719,1,0.002666667,0,0
9/25/13,Unknown,3,0.005769231,0,0,0,0,3,0.007731959,0,0
9/26/13,Bronx,34,0.012830189,14,0.1,6,0.020689655,14,0.007773459,0,0
9/26/13,Brooklyn,54,0.024032043,13,0.115044248,12,0.040540541,26,0.016487001,3,0.011494253
9/26/13,Manhattan,35,0.023521505,12,0.206896552,4,0.037735849,17,0.016129032,2,0.007407407
9/26/13,Queens,35,0.020661157,10,0.1,13,0.062200957,9,0.00795053,3,0.011857708
9/26/13,Staten Island,3,0.005385996,1,0.025641026,1,0.013888889,1,0.002906977,0,0
9/26/13,Unknown,1,0.001949318,1,0.052631579,0,0,0,0,0,0
9/27/13,Bronx,48,0.018079096,19,0.138686131,8,0.02739726,19,0.010479868,2,0.004842615
9/27/13,Brooklyn,34,0.015660986,8,0.071428571,14,0.048611111,10,0.006711409,2,0.007117438
9/27/13,Manhattan,23,0.015091864,9,0.132352941,8,0.064516129,6,0.005681818,0,0
9/27/13,Queens,25,0.015365704,9,0.091836735,6,0.02764977,10,0.009354537,0,0
9/27/13,Staten Island,1,0.001941748,0,0,1,0.014705882,0,0,0,0
9/27/13,Unknown,2,0.003952569,1,0.038461539,0,0,1,0.002770083,0,0
9/28/13,Bronx,43,0.019334532,14,0.115702479,10,0.04587156,15,0.009615385,4,0.012307692
9/28/13,Brooklyn,36,0.02027027,15,0.111940299,10,0.054054054,10,0.007806401,1,0.005681818
9/28/13,Manhattan,25,0.01867065,16,0.25,4,0.032,5,0.00529661,0,0
9/28/13,Queens,31,0.020805369,15,0.145631068,8,0.049382716,8,0.007835455,0,0
9/28/13,Staten Island,2,0.004264392,1,0.034482759,0,0,1,0.00330033,0,0
9/28/13,Unknown,4,0.007920792,2,0.08,2,0.038461539,0,0,0,0
9/29/13,Bronx,44,0.0202113,16,0.111888112,14,0.067961165,12,0.008037508,2,0.005988024
9/29/13,Brooklyn,29,0.016609393,15,0.153061225,6,0.02955665,8,0.006514658,0,0
9/29/13,Manhattan,26,0.019431988,12,0.125,5,0.05,9,0.009656652,0,0
